"distance";"median mortality class 1";"median mortality class 2";"median mortality class 3";"median mortality class 4";"median mortality class 5";"median mortality class 6";"median mortality class 7";"median mortality class 8"
0,2;0,989083922851726;0,973804197610141;0,938251211570173;0,819866773050799;0,637532268479494;0,385303959680187;0,0970050862394324;0,0352631466781761
0,5;0,982719113561862;0,958900482071384;0,90509154983764;0,740702950629134;0,524692259952906;0,282333381393781;0,063163805637318;0,0224262618152818
1;0,976095465454322;0,943670596601357;0,872571830207538;0,672252755116914;0,442163174039;0,220259076323659;0,0461759079793163;0,0162051905739851
2;0,968740858007533;0,927085180552877;0,838632091934671;0,608874749505168;0,375616880575783;0,176540473548529;0,0354400956944198;0,0123473110140376
5;0,954162236686615;0,895181289547071;0,777321690242885;0,511154829535986;0,287787982551121;0,125876459211321;0,0240850463759656;0,00832734071974687
10;0,93726656195;0,859741108553286;0,71473085775416;0,428731694450392;0,224817927633398;0,0936741182706906;0,0174049746758024;0,00599089413951102
15;0,926513470927506;0,837996376354809;0,678901318820802;0,387751826548661;0,19662064194144;0,0802230507162616;0,0147277571677585;0,00506033857059639
20;0,918761259750159;0,822693294349648;0,654761191715821;0,362283650428506;0,180015082064497;0,0725599440679335;0,0132309263108247;0,00454151055220749
30;0,904096148484372;0,79456395505591;0,612537662138966;0,321364864383375;0,154689447011104;0,0612230753903629;0,011053235625541;0,00378852821688493
40;0,890292918407719;0,769023491873744;0,576430733727528;0,289593117530345;0,136091482634671;0,0531557138997377;0,00952964184783306;0,00326300797316991
50;0,873005237044461;0,738244472974656;0,535489178524343;0,256678451137072;0,117732119695609;0,0453968175931564;0,00808427211382457;0,00276545065054891
60;0,877596773266057;0,746292364722188;0,545936755710156;0,264787152645619;0,122172835278595;0,0472552682546237;0,0084287124353325;0,00288393493592292
70;0,852868034404095;0,703984511308765;0,492920012533864;0,225513542768796;0,101142129385232;0,0385544086727082;0,00682556486868382;0,00233292711955737
80;0,859980467827669;0,715896302834973;0,507381376695534;0,235777044405058;0,106523700470605;0,040756788677702;0,00722909395586617;0,00247151120600608
100;0,841540933672858;0,685423255899469;0,471068012965804;0,210592963168868;0,0934573515203594;0,0354375660022697;0,00625707477505897;0,0021378160291056
120;0,8234623106614;0,656796740002972;0,438902703035441;0,189829705087701;0,0830281991944211;0,0312597154197395;0,00549979050131338;0,00187813707059349
140;0,810770192756406;0,63739872613479;0,418100550467237;0,177106558778111;0,0767849157876616;0,0287869494541675;0,00505410492897719;0,00172542963494551
160;0,798116502477427;0,618606033187026;0,39866561607915;0,165684810904365;0,0712727223526061;0,026621069314775;0,00466526708501263;0,00159227384403976
180;0,796296217492505;0,615945206630591;0,395967604137778;0,164132529809522;0,0705300795215544;0,0263304717412881;0,00461320281076968;0,00157444976124956
200;0,780194533979631;0,592876362013626;0,373133096270047;0,151318213169473;0,0644600284717119;0,0239663004163582;0,00419059823024747;0,00142981828407758
300;0,759096354639077;0,563849512761835;0,345728591658321;0,136653366666357;0,0576412239654107;0,0213333819828377;0,00372193778112487;0,00126951926162246
400;0,735461461658234;0,532847568025974;0,317976144152553;0,122540565957356;0,0512044024526339;0,0188698861540885;0,00328531596142116;0,0011202680177812
500;0,713632607217104;0,505540027612545;0,294732847517886;0,111252782978292;0,0461421729780859;0,0169472498198562;0,00294581029362377;0,0010042737036094
600;0,700711564409907;0,48994100975251;0,281930042774541;0,105231044642623;0,0434722896248048;0,0159384228603624;0,00276810703849463;0,000943581004251596
700;0,680797544973093;0,466676496553057;0,263441002134702;0,0967682514132547;0,0397555100065399;0,0145399383569527;0,00252226295241781;0,000859638983322034
800;0,661524189208978;0,445014802860638;0,246847182307978;0,0893989058590151;0,0365522712268536;0,0133401847545625;0,00231181417539371;0,000787804176588056
900;0,652924068823606;0,43560617315965;0,239817294842791;0,086338735409444;0,0352310527715498;0,0128467983298387;0,0022253914433577;0,000758310310925581
1000;0,657339453833024;0,440416762751427;0,243398140448546;0,0878928670782515;0,0359013738885307;0,0130970085179289;0,00226920972195061;0,000773263937034604
1200;0,607063990397862;0,387948831098162;0,205770778533893;0,0720171617974102;0,0291168856311253;0,0105747242584434;0,00182833142666971;0,000622847254207552
1500;0,597003645255956;0,378025986554829;0,198992490357771;0,0692605765957716;0,0279529151461035;0,0101442454632733;0,00175327219460896;0,000597247637597309
2000;0,564059264762272;0,34676747712578;0,17829425211635;0,0610282970509246;0,0245011939316011;0,00887152882859438;0,00153167424875174;0,000521684511011893
