"distance";"mean mortality class 1";"mean mortality class 2";"mean mortality class 3";"mean mortality class 4";"mean mortality class 5";"mean mortality class 6";"mean mortality class 7";"mean mortality class 8";"median mortality class 1";"median mortality class 2";"median mortality class 3";"median mortality class 4";"median mortality class 5";"median mortality class 6";"median mortality class 7";"median mortality class 8";"SD mortality class 1";"SD mortality class 2";"SD mortality class 3";"SD mortality class 4";"SD mortality class 5";"SD mortality class 6";"SD mortality class 7";"SD mortality class 8";"SDERR mortality class 1";"SDERR mortality class 2";"SDERR mortality class 3";"SDERR mortality class 4";"SDERR mortality class 5";"SDERR mortality class 6";"SDERR mortality class 7";"SDERR mortality class 8"
50;0,303498116214378;0,178762907438626;0,0928679653465381;0,0330005146507173;0,0135129709361835;0,00494283125005117;0,000857828729980123;0,000292390091800432;0,270213185928026;0,131876219003254;0,0584620024471061;0,0182595696111094;0,00713617330234403;0,00255489318815392;0,000438790034871439;0,000149343026491867;0,230928066879779;0,166704374053455;0,102794408623906;0,0426996446017902;0,0186295601620852;0,00702812127386676;0,00123876800068622;0,000423156821167439;0,00730258666999795;0,00527165517921592;0,00325064461981598;0,00135028132221371;0,00058911841919325;0,00022224870897303;3,91732837470148e-05;1,33813936232566e-05
60;0,302337067181381;0,177901810301919;0,0925700706410418;0,032962171145355;0,0135028898342086;0,00493931689179239;0,000857192191384796;0,000292171038374371;0,265380340827051;0,129079932108523;0,0571199519639776;0,0178229330976343;0,00696364094968528;0,00249284503056672;0,000428111517312494;0,000145707545758315;0,229285010984949;0,167143942610042;0,103803318895687;0,0430284520401428;0,0186771114393255;0,00702099253687637;0,00123496340300302;0,000421728210685714;0,00725062868049167;0,00528555555748202;0,00328254916395166;0,0013606791263817;0,000590622122610542;0,000222023278515731;3,90529718044196e-05;1,33362169931422e-05
70;0,269818066667792;0,152194741658316;0,0761689562103481;0,0262014255057782;0,0105956426715028;0,00385281270022369;0,000666696381779038;0,000227149158187411;0,231257592482504;0,109861884154834;0,0480248824793179;0,014886244617998;0,00580566402976488;0,00207675755982511;0,000356531095895379;0,000121339452534026;0,208010746498937;0,143589205093535;0,0848623182465944;0,0338206580532495;0,0144968238879562;0,0054207457184128;0,000951145425969149;0,000324697833362738;0,00657787736728537;0,0045406893550862;0,00268358213181305;0,00106950311413985;0,000458429823242791;0,000171419030867902;3,00778593211358e-05;1,02678470474806e-05
80;0,284332368769662;0,162238274985124;0,0818234868467594;0,0283295140134375;0,0114944068990933;0,00418797295606362;0,000725514875331452;0,000247230729188896;0,247351435750033;0,118813156195045;0,0522334719724304;0,0162403194025211;0,00633907075360061;0,00226834537265509;0,000389484215790046;0,000132557383518668;0,21372446884041;0,148628696922764;0,0884856519046119;0,036025475399403;0,0157717497834882;0,00598866864889515;0,00106070337311628;0,000362615990969271;0,00675856113245381;0,00470005207938794;0,0027981620026339;0,00113922556052478;0,000498746520020901;0,000189378330825519;3,35423858087085e-05;1,14669244746195e-05
100;0,263498136967539;0,148686326674944;0,0746210995579692;0,0258328579582137;0,0105001800371322;0,00383156431499513;0,000664429605478926;0,000226449910452864;0,216501169456252;0,101825652785327;0,0442868962727224;0,0136904908285831;0,0053353674165857;0,00190794699431121;0,000327504349249888;0,000111458545245073;0,2086695600989;0,144771097954323;0,0865095991685686;0,0359024846860179;0,0160382460486756;0,0061850673189205;0,00110637831538735;0,00037881113898086;0,00659871088257914;0,00457806408899002;0,00273567372840886;0,00113533625267132;0,000507173871880105;0,000195589002092598;3,49867543044413e-05;1,19790600222211e-05
120;0,236411606759255;0,130573176958511;0,0643732203264811;0,0218980908008811;0,00882163203505329;0,00320227529621917;0,000553674401390024;0,00018862028343087;0,198847828478776;0,0924196805131765;0,0399594551469999;0,0123142108299444;0,0047949285119147;0,00171408564306183;0,0002941801735927;0,00010011522926104;0,198875697233342;0,133606909987483;0,0774001088312395;0,030374001686477;0,0129575011730935;0,00483659291095485;0,000848041901954648;0,000289474590977205;0,00628900174511409;0,00422502146697546;0,0024476063505163;0,000960510269830628;0,00040975216491279;0,000152946497136413;2,68174396143789e-05;9,15399032233594e-06
140;0,226800121038746;0,124635467915642;0,0612248233546009;0,0208104905479737;0,00839737715905367;0,00305307069705111;0,000528427243311523;0,000180048609852436;0,18302144011141;0,0841739379490924;0,0362075106992097;0,0111278944141769;0,00432982287020836;0,00154735553973756;0,000265528359505874;9,03627516606511e-05;0,196598181191005;0,131006857084268;0,0756206037000764;0,0304056147688527;0,0133842540680701;0,00511489020628164;0,000909930014956999;0,000311286606012414;0,0062169803641005;0,00414280057486454;0,00239133345729198;0,000961509963272286;0,000423247276374757;0,000161747030335385;2,8774513586152e-05;9,84374680102691e-06
160;0,224227195656887;0,122218493501492;0,0593442326986717;0,0198419483301736;0,00793135074159233;0,00286783268502594;0,000494860240956454;0,000168536305596911;0,17758765700054;0,0813825648172016;0,0349461092679269;0,0107304929950784;0,00417417077825923;0,00149158008139468;0,000255945370742042;8,71009853283193e-05;0,193166866302945;0,125391274625352;0,0694311391006242;0,0256713540506202;0,0106244228309514;0,00390203871391101;0,000678393319641167;0,000231283879187031;0,00610847265994536;0,00396522026527788;0,00219560540097947;0,000811799494205491;0,000335973749705005;0,000123393298541129;2,14526803950873e-05;7,31383844310229e-06
180;0,212638081094017;0,114033118471544;0,0548126032857625;0,0182228958385507;0,00727371338094596;0,0026286015578389;0,000453470025286456;0,000154434888617128;0,159260956943192;0,072113504654503;0,0307886651084072;0,00942577809293578;0,003663683350917;0,00130873356801738;0,00022453604596521;7,64104678512085e-05;0,182664014454551;0,117900512479746;0,0653284529828246;0,0243080388819674;0,0100976358485047;0,00371579480961777;0,000646659757210264;0,000220496311635834;0,00577634332226302;0,00372834156737104;0,00206586707440946;0,0007686876831895;0,000319315282642418;0,000117503749162239;2,04491770395592e-05;6,97270560435524e-06
200;0,195903587114407;0,104519677048042;0,0504126358241041;0,016936394341791;0,00680352451350971;0,00246749566640373;0,000426492205549223;0,000145287423878776;0,147127282404229;0,0660973342347344;0,0281156041499441;0,00859099387187116;0,003337493518753;0,00119196183575438;0,000204482011953015;6,95850831636287e-05;0,178594347443578;0,116952898958942;0,0672142447283289;0,0266836873750868;0,0115206436603091;0,00433365760337421;0,000763204223783195;0,000260684869420656;0,00564764915153175;0,00369837539669792;0,00212550104549485;0,000843812284771539;0,000364314740777558;0,000137042286259691;2,41346366701575e-05;8,24357938912852e-06
