"distance";"mean mortality class 1";"mean mortality class 2";"mean mortality class 3";"mean mortality class 4";"mean mortality class 5";"mean mortality class 6";"mean mortality class 7";"mean mortality class 8";"median mortality class 1";"median mortality class 2";"median mortality class 3";"median mortality class 4";"median mortality class 5";"median mortality class 6";"median mortality class 7";"median mortality class 8";"SD mortality class 1";"SD mortality class 2";"SD mortality class 3";"SD mortality class 4";"SD mortality class 5";"SD mortality class 6";"SD mortality class 7";"SD mortality class 8";"SDERR mortality class 1";"SDERR mortality class 2";"SDERR mortality class 3";"SDERR mortality class 4";"SDERR mortality class 5";"SDERR mortality class 6";"SDERR mortality class 7";"SDERR mortality class 8"
50;0,743172286762014;0,571331027841688;0,348847250455185;0,109810578285218;0,028045292985713;0,00421742792645106;0,000110584583542096;1,15691030151103e-05;0,95604095534838;0,684168263205433;0,226377086518265;0,0220818471747659;0,00306159932018304;0,000353275032226708;8,77434295964985e-06;9,16710550580291e-07;0,357878532812698;0,383905056888305;0,347294602869601;0,193560276430864;0,077460179133446;0,0152947712994844;0,000426699772095684;4,47111451706152e-05;0,0113171128936743;0,0121401438502356;0,0109824196415159;0,00612091338053337;0,00244950594026337;0,000483663135977439;1,34934315689712e-05;1,41389055533582e-06
60;0,749324029564624;0,568273094309495;0,343346073307298;0,109411888142431;0,0285473429953788;0,00420489133684077;0,000109386351101931;1,1440975232535e-05;0,951565273294537;0,669471091340945;0,209755590055571;0,0202469266755955;0,00280418668603258;0,000323543672393234;8,03580582137143e-06;8,39550724718308e-07;0,346661092589017;0,381108143994235;0,344676427747709;0,198915127506696;0,0773623424549826;0,0140035447155323;0,000382291727433426;4,00323781169988e-05;0,0109623862874381;0,012051697698612;0,0108996256745322;0,0062902486398397;0,00244641207283687;0,000442830966170969;1,2089125893299e-05;1,26593495002799e-06
70;0,723379725364976;0,527432378192493;0,29280448765042;0,0774150451651731;0,0176401073643458;0,00248927679264664;6,42887581424902e-05;6,72320146690863e-06;0,920697278697469;0,562757733078046;0,153613522623992;0,0140871902830759;0,00194288342859814;0,00022400502041986;5,56306623417102e-06;5,81206984151539e-07;0,355944977053317;0,374666915730157;0,316338080568147;0,153795735770109;0,0558274312766405;0,0101748601153761;0,000277033666713592;2,90102375608298e-05;0,0112559684918485;0,0118480081761766;0,0100034884524119;0,00486344819454976;0,00176541838750706;0,00032175732838192;8,76057375362925e-06;9,17384261547896e-07
80;0,737296775521921;0,548569430417087;0,317034373149655;0,0861389300863767;0,0196479575047738;0,00295882759031115;7,98427687632828e-05;8,36071493920431e-06;0,938989520511949;0,610624634306682;0,175259673133905;0,016229381416564;0,00224080864789239;0,000258399154328876;6,41737083018068e-06;6,70461659801891e-07;0,350646172191742;0,379098953122558;0,327848261066267;0,1596818357039;0,0597879877920912;0,0152702775807676;0,000502068136236431;5,2851019645624e-05;0,011088405569455;0,0119881615045268;0,0103674723189491;0,00504958301781121;0,0018906621814135;0,000482888576582313;1,58767885110284e-05;1,67129598742477e-06
100;0,712828446893141;0,505814918903016;0,281311586071547;0,0763850290682332;0,0178787465459355;0,00288358334569258;8,3250125657787e-05;8,74247648128484e-06;0,903761872989081;0,506710346150477;0,127048465976197;0,0113781662034977;0,00156604840387095;0,000180520240712106;4,48302243369336e-06;4,68368031136813e-07;0,350505879544599;0,376146766498101;0,319193121993899;0,154632008422486;0,0609424389052133;0,0187616583418938;0,000739343060324506;7,83971607933138e-05;0,0110839691264156;0,0118948051664152;0,0100937727896071;0,00488989345781396;0,00192716913106132;0,000593295730422825;2,33800804286471e-05;2,47913590197325e-06
120;0,665252381918283;0,461619441829339;0,242867953557544;0,0605695772575018;0,013469494688409;0,0018880000339142;4,8822618009631e-05;5,10612908132191e-06;0,877824395357161;0,448480757765935;0,102886134575687;0,00898852844060719;0,00123470181077487;0,000142275003401304;3,53308449643764e-06;3,69121982257691e-07;0,375992443055922;0,375855112373146;0,297505118848718;0,136174902987783;0,0476432246783177;0,00897064546953775;0,000249181720270617;2,61110393506593e-05;0,0118899250306788;0,0118855822531768;0,00940793791121039;0,00430622853593863;0,00150661105058627;0,000283676717656099;7,87981787334097e-06;8,25703564223674e-07
140;0,65123775971514;0,441044510111761;0,229342358692065;0,0564274254252901;0,0122734165851537;0,00192819135535605;5,49945354686055e-05;5,77192805883614e-06;0,837949516567943;0,380048015585443;0,0832705564429363;0,00713617488713367;0,000978532682284955;0,000112728663027084;2,79927860291629e-06;2,92456783096418e-07;0,378526598478325;0,370811521885578;0,295149529976506;0,127615421902274;0,0470802128597533;0,0146428067608757;0,000544376762909845;5,75898949073585e-05;0,0119700620614753;0,011726089917918;0,00933344765053902;0,00403555397774525;0,0014888070536237;0,000463046207020796;1,72147047606458e-05;1,82115238116985e-06
160;0,644816679167796;0,442237888547028;0,227952645350553;0,0527577382058688;0,0102783256793142;0,00129902493721897;3,2702676455834e-05;3,41773308128224e-06;0,840637268370238;0,381638136736248;0,0831758635542838;0,00714861267360431;0,000980157299225821;0,000112914507964856;2,80388936152454e-06;2,92938485774163e-07;0,383840858299274;0,375564177144431;0,28835283533151;0,117295354823997;0,0312973820472733;0,0044315761919341;0,000113629701507108;1,18805410937907e-05;0,0121381137125965;0,0118763820734335;0,00911851729415044;0,0037092048020145;0,000989710120698472;0,000140138743910873;3,59328666607529e-06;3,75695696916067e-07
180;0,637649704380539;0,418106413180008;0,205158017929663;0,0449303961178672;0,00887375959136501;0,001133172050353;2,85907431593365e-05;2,98814709807982e-06;0,775069337697715;0,307286685397029;0,0611797548579501;0,00514177746918154;0,000704009055416843;8,10861525831208e-05;2,01347835185328e-06;2,10359571040097e-07;0,369502006000151;0,365990033723646;0,270990524792986;0,108527049296416;0,0306920504188553;0,00444426497926223;0,000114489431347504;1,19716180989867e-05;0,0116846793896168;0,0115736210748856;0,00856947282670165;0,00343192663514049;0,000970567853843076;0,000140539998597896;3,62047371075594e-06;3,7857580470493e-07
200;0,606062639693642;0,3838099600378;0,180545294724492;0,0408324415220648;0,00919419301618592;0,00136599494476721;3,61741358038003e-05;3,78560842452541e-06;0,7432082938605;0,278697839939425;0,0539818023235916;0,00450476166479846;0,000616394374641532;7,0988513463599e-05;1,76272026539137e-06;1,84161395161419e-07;0,377705268706476;0,355899539375622;0,257570950555053;0,112284398887707;0,0428110675760116;0,00940580316245587;0,000277774766955791;2,91504249389898e-05;0,0119440893335838;0,0112545316263175;0,00814510862848578;0,0035507444618803;0,0013538048260358;0,000297437612165753;8,78400940102777e-06;9,21817375689826e-07
