"distance";"mean mortality class 1";"mean mortality class 2";"mean mortality class 3";"mean mortality class 4";"mean mortality class 5";"mean mortality class 6";"mean mortality class 7";"mean mortality class 8";"median mortality class 1";"median mortality class 2";"median mortality class 3";"median mortality class 4";"median mortality class 5";"median mortality class 6";"median mortality class 7";"median mortality class 8";"SD mortality class 1";"SD mortality class 2";"SD mortality class 3";"SD mortality class 4";"SD mortality class 5";"SD mortality class 6";"SD mortality class 7";"SD mortality class 8";"SDERR mortality class 1";"SDERR mortality class 2";"SDERR mortality class 3";"SDERR mortality class 4";"SDERR mortality class 5";"SDERR mortality class 6";"SDERR mortality class 7";"SDERR mortality class 8"
180;0,790671827656524;0,65862360441862;0,473889582424025;0,227256414455663;0,104610390594808;0,0404420976796455;0,00721282473714437;0,0024679036016846;0,92500088930074;0,781972994119245;0,547143498829802;0,244389361782792;0,107948576937553;0,0408498385389509;0,0072048217777903;0,00246086369032195;0,268462541188824;0,278009759679171;0,241560782892832;0,137288192814585;0,0675924236956332;0,0269878724680909;0,00489140833630118;0,00167742590846485;0,0084895309659345;0,00879144052342223;0,00763882267314788;0,00434143385142452;0,00213746011449337;0,000853431462013171;0,000154679913086466;5,30448647692605e-05
200;0,773115037755694;0,638536526605397;0,453832731326299;0,21421247417742;0,0978125877963485;0,0376556291494906;0,00670062345287341;0,00229189308797966;0,913218165907851;0,760155429335853;0,522199205201134;0,22821054353146;0,099945416914246;0,0375858015067985;0,00660779829118283;0,00225682453106707;0,283462919630021;0,28495090163602;0,2416641263834;0,133796725694855;0,0650177817257413;0,0257811839204136;0,00465525098495792;0,0015955563025072;0,0089638845823212;0,00901093870488422;0,00764209068126333;0,00423102396668518;0,00205604278665016;0,00081527261964216;0,000147211961922093;5,04559205095937e-05
300;0,768135883500178;0,621576963893834;0,426852178383697;0,191952032302533;0,0855929257588785;0,0325471439068529;0,00575520165981097;0,00196676905433867;0,899395489711591;0,732843482887553;0,487571021046973;0,2060629393924;0,0887657954251646;0,033178341133733;0,00581875724809397;0,00198622614562205;0,275018907608495;0,269920335276536;0,219398957755414;0,114413799524965;0,0539764711538146;0,0210715921277103;0,00377414024281021;0,00129208436105758;0,00869686147654256;0,00853563046270149;0,00693800422774172;0,00361808202252781;0,00170688588904431;0,00066634225049638;0,000119348793761812;4,08592951002533e-05
400;0,746384153182892;0,591292644993055;0,395534113264391;0,172469364153719;0,0758332821676449;0,0286341872926319;0,0050453769110541;0,00172334378083577;0,884411443039515;0,701682541780388;0,454899792929297;0,18638666112934;0,0798100961708529;0,0297278687304215;0,00519593068037446;0,00177281534778786;0,277173851671875;0,269331388835437;0,212405939371953;0,106009656264872;0,0489498135020888;0,018903167015171;0,0033672278660276;0,00115189524008664;0,00876500679124794;0,00851700634096426;0,00671686556963007;0,00335231967768534;0,00154792901707064;0,000597770627585069;0,000106481094574355;3,64261258458026e-05
500;0,725248201865017;0,565547769556401;0,370470824863901;0,157662474808086;0,068609566578135;0,0257729608720613;0,00452970442605946;0,00154664245468404;0,865824188522192;0,670223662296591;0,420971523720537;0,167229018891525;0,0706962589634416;0,0262077531129837;0,00458079437272222;0,00156291027737923;0,287927063646544;0,269466931694985;0,205661363299591;0,0992701406064583;0,0451934039275267;0,017328896658867;0,00307581472952327;0,00105166144109069;0,00910505321127346;0,00852129258253168;0,0065035833472207;0,00313919747961577;0,00142914091626983;0,000547987827797017;9,72658020598827e-05;3,32564548122158e-05
600;0,722480877571257;0,554020290542488;0,355963400228711;0,148438125349775;0,0640521850566111;0,0239647188786995;0,00420364500401162;0,00143490361862121;0,853261175590829;0,65086176064233;0,404116891536697;0,159224093943033;0,0670131036703698;0,0248091688871818;0,00433233274085687;0,00147750784852335;0,272748540173003;0,257583040046456;0,194793766838129;0,0921144134496368;0,0415080816856673;0,015833103306154;0,00280332625244061;0,000958144307220453;0,00862506615432625;0,00814549093177165;0,00615991977212263;0,002912913518313;0,0013126007943103;0,000500686688761888;8,8648959822565e-05;3,02991833794075e-05
700;0,695270998852462;0,528141954191439;0,335640600820496;0,138315103322976;0,0593747233548509;0,0221609952798181;0,00388243613634858;0,0013250406378837;0,841329077657955;0,628894148196262;0,381151057124565;0,147773041973536;0,0617201979566977;0,0227459642368462;0,00395750998721059;0,0013493757688236;0,291223553367145;0,266517449565053;0,195888718837776;0,090346413123146;0,0403134923015432;0,0153103411082372;0,00270458727477484;0,000924116154399985;0,00920929736927775;0,00842802176804621;0,00619454519459704;0,00285700443895668;0,0012748245610854;0,000484155496561361;8,55265591899614e-05;2,92231187045979e-05
800;0,684572730104203;0,513860380734639;0,321474657535641;0,130307732216214;0,0555573648283581;0,0206677812471183;0,00361507330170719;0,00123352065577114;0,818411832174633;0,600942746981476;0,353466804108263;0,135332763865085;0,0561242974534455;0,0206360164772705;0,00358887821835868;0,00122367344130067;0,292179663456527;0,262059084450705;0,188301434273424;0,0849043957547495;0,0375387987878696;0,0141918182530128;0,00250165282578008;0,000854527236781197;0,00923953222504092;0,00828703588402643;0,00595461418980514;0,00268491273945339;0,00118708104796436;0,000448784698186722;7,91092084446145e-05;2,70225239087859e-05
900;0,68579545549623;0,509531011474594;0,314633469522694;0,125785861435837;0,0533412481461702;0,0197937374826041;0,0034579507968786;0,00117969613335998;0,812152391999689;0,588656105047185;0,345198037767987;0,130430477373067;0,0540397844796187;0,0198333586332771;0,0034422858708928;0,00117325280385377;0,28346543968407;0,25187470147523;0,17871385094266;0,0794694787159109;0,0349423472362212;0,0131756660725975;0,00231955329083154;0,000792167924318431;0,00896396427342742;0,00796497741636701;0,00565142818398634;0,00251304557208552;0,00110497404058949;0,000416651144792136;7,33507155316664e-05;2,50505493017413e-05
1000;0,684267483270359;0,506609637993209;0,311368460015122;0,123845558156968;0,052403418347332;0,0194248959534498;0,00339169020097099;0,00115700999477113;0,81631050423812;0,596776779519526;0,351384520451804;0,132454703962788;0,0549571372840992;0,0201886263582285;0,00350729479880083;0,00119562408783802;0,28262099935814;0,249804602497883;0,175954813997799;0,0775340509842426;0,0339541976840167;0,0127781039508008;0,00224731764984348;0,000767395690652356;0,00893726072564707;0,00789951513886297;0,00556417977504322;0,00245184197329827;0,00107372600805107;0,000404079126629267;7,10664239940215e-05;2,42671824905943e-05
1200;0,645990257062056;0,466492534648895;0,279938762940741;0,1089585527836;0,0457419638841745;0,0168969380050402;0,00294524815220146;0,00100447447176199;0,774882287195774;0,542252776591096;0,306869059577755;0,112010834751786;0,0458265794935935;0,0167152155262746;0,00289639187205129;0,000986937060185988;0,291454166579393;0,250431145718974;0,171244031122725;0,0733489962561028;0,0317759735617797;0,0119022126201701;0,00208834091199981;0,000712877277592206;0,00921658999937007;0,00791932817517482;0,00541521174056572;0,00231949892256448;0,00100484451324517;0,000376381010753382;6,60391381283266e-05;2,25431588937148e-05
1500;0,633039075114844;0,449060434793375;0,264073560713062;0,100845228393251;0,0420313088454946;0,0154739879664216;0,00269282082506583;0,000918175302363482;0,767567503668737;0,528982437692659;0,294798106234279;0,106763810555345;0,0435857650832397;0,0158917840288613;0,00275498205685124;0,000938757661591461;0,286398522943096;0,240890615263863;0,160088071835438;0,0666639460514823;0,0285731230942231;0,0106488776392246;0,00186390563359988;0,000636046680018888;0,00905671651008175;0,00761763011193131;0,00506242933224636;0,00210809907337273;0,00090356148842103;0,000336747078643865;5,8941871457949e-05;2,011356207048e-05
2000;0,606225778581147;0,419411597048907;0,240301152386522;0,0896364023538489;0,0370448767471194;0,0135858290313189;0,00235985422749177;0,0008044345112258;0,732755377365025;0,490518362140021;0,266620952043281;0,0946539046516645;0,0383643359491447;0,0139444003623905;0,00241298014476918;0,000822061758965764;0,287300164763264;0,23243969952722;0,148772308275173;0,0599572218511637;0,02539856102801;0,00941518132296096;0,00164370851697034;0,000560703478219344;0,00908522892793563;0,00735038869151179;0,00470459346910262;0,00189601383225694;0,000803173021392991;0,00029773417564034;5,19786272304381e-05;1,77310008315174e-05
